농장아이디,개체 구별 번호,산차,교배지수,경과일,교배일,임신 사고기간,임신 사고 원인,임신 기간,분만일,총산자수,미라,사산,실산자수,생시도태두수,양자전입두수,양자전출두수,포유자돈폐사 두수,부분이유 두수,포유기간,이유일,이유두수
PF_0021712,275,3,1,4,20201008,,,117,20210202,13,0,1,12,0,0,1,,,24,20210226,10
PF_0021712,297,7,1,5,20201009,,,114,20210131,17,0,5,12,1,0,1,,,26,20210226,9
PF_0021712,268,1,1,5,20201028,,,116,20210221,7,0,0,7,0,4,0,,,26,20210319,11
PF_0020292,1307,1,1,4,20210111,,,117,20210508,13,0,0,13,0,0,0,,,19,20210527,11
PF_0020292,1303,1,1,6,20210113,,,119,20210512,10,0,0,10,0,0,0,,,15,20210527,12
PF_0020292,804,7,1,4,20210118,,,118,20210516,17,0,3,14,0,0,0,,,,,
PF_0020292,1323,1,1,4,20210125,,,118,20210523,13,0,4,9,0,0,0,,,,,
PF_0020292,1324,1,1,5,20210126,,,117,20210523,14,0,0,14,0,0,0,,,,,
PF_0020292,1182,2,1,5,20210126,,,116,20210522,13,0,0,13,0,0,0,,,,,
PF_0021712,282,4,1,5,20210120,,,118,20210518,7,0,0,7,0,3,0,,,24,20210611,9
PF_0020292,1500,0,1,244,20210115,,,116,20210511,12,0,0,12,0,0,0,,,16,20210527,10
PF_0020292,1501,0,1,258,20210116,,,116,20210512,13,0,0,13,0,0,0,,,15,20210527,11
PF_0020292,1016,2,1,4,20210125,,,117,20210522,17,0,0,17,0,0,0,,,,,
PF_0020292,855,3,1,4,20210119,,,116,20210515,13,0,1,12,0,0,0,,,,,
PF_0020292,1515,0,1,266,20210124,,,118,20210522,14,0,2,12,0,0,0,,,,,
PF_0020292,1489,0,1,245,20210103,,,114,20210427,12,0,0,12,0,0,0,,,,,
PF_0020292,1507,0,1,263,20210121,,,118,20210519,16,0,1,15,0,0,0,,,,,
PF_0020292,1509,0,1,264,20210122,,,117,20210519,12,0,0,12,0,0,0,,,,,
PF_0020292,1510,0,1,265,20210123,,,116,20210519,17,0,2,15,0,0,0,,,,,
PF_0020292,747,4,1,4,20210125,,,117,20210522,17,0,0,17,0,0,0,,,,,
PF_0020292,262,8,1,4,20210118,,,116,20210514,14,0,3,11,0,0,0,,,,,
PF_0020292,1658,1,1,4,20210201,,,117,20210529,15,0,0,15,0,0,0,,,,,
PF_0020292,902,3,1,4,20210208,,,117,20210605,14,0,0,14,0,0,0,,,,,
PF_0020292,313,8,1,4,20210111,,,116,20210507,15,0,2,13,0,0,0,,,,,
PF_0021712,381,0,2,5,20201006,,,116,20210130,14,0,2,12,0,0,1,,,27,20210226,11
PF_0021712,365,0,1,294,20210121,,,117,20210518,16,0,0,16,0,0,5,,,,,
PF_0021281,214,1,2,0,20200915,,,114,20210107,16,0,0,16,,,,,,,,
PF_0021290,620,4,1,16,20200917,,,115,20210110,8,0,0,8,,,,,,,,
PF_0020253,110,1,1,32,20200908,,,115,20210101,23,0,7,16,,,,3,,28,20210129,13
PF_0020253,70,4,1,4,20200922,,,116,20210116,14,0,0,14,,,,2,,20,20210205,0
PF_0020236,511,1,1,4,20201012,,,117,20210206,19,0,1,18,,,,,,,,
PF_0020236,135,4,1,5,20200929,,,116,20210123,22,0,6,16,,,,1,,21,20210213,13
PF_0020236,145,4,1,4,20201005,,,117,20210130,22,0,4,18,,,,,,,,
PF_0020236,146,4,1,5,20200915,,,117,20210110,16,0,1,15,,,,3,,20,20210130,11
PF_0020236,176,3,1,5,20201020,,,116,20210213,17,0,1,16,,,,,,,,
PF_0020236,554,1,1,5,20201020,,,117,20210214,21,0,2,19,,,,,,,,
PF_0020236,131,1,1,5,20200929,,,116,20210123,8,0,0,8,,,,,,21,20210213,13
PF_0020236,454,2,1,5,20201013,,,116,20210206,16,0,1,15,,,,,,,,
PF_0020236,472,5,1,5,20201020,,,118,20210215,22,0,8,14,,,,,,,,
PF_0020236,213,4,1,5,20201013,,,116,20210206,15,0,3,12,,,,,,,,
PF_0020236,246,4,1,5,20201013,,,116,20210206,24,0,12,12,,,,,,,,
PF_0020236,268,3,1,5,20200922,,,118,20210118,20,0,5,15,,,,,,19,20210206,13
PF_0020236,306,4,1,6,20201021,,,115,20210213,16,0,0,16,,,,,,,,
PF_0020236,26,0,2,0,20200930,,,118,20210126,11,0,0,11,,,,,,,,
PF_0020236,36,4,1,5,20200915,,,116,20210109,16,0,1,15,,,,,,21,20210130,11
PF_0020236,214,4,1,51,20201017,,,118,20210212,21,0,6,15,,,,,,,,
PF_0020236,203,4,1,5,20200908,,,118,20210104,13,0,1,12,,,,1,,19,20210123,11
PF_0020236,97,1,1,5,20200929,,,117,20210124,17,0,1,16,,,,1,,20,20210213,13
PF_0020266,59,6,1,4,20200914,,,118,20210110,14,0,2,12,,,,,,,,
PF_0021281,224,6,1,5,20200908,,,115,20210101,9,0,0,9,,,,,,,,
PF_0021284,364,5,1,5,20201220,,,116,20210415,12,0,0,12,0,0,0,,,,,
PF_0020266,148,3,3,0,20200909,,,119,20210106,5,0,0,5,,,,,,,,
PF_0021280,319,1,1,0,20200925,,,117,20210120,16,5,0,11,,,,,,22,20210211,12
PF_0021280,91,7,1,4,20200921,,,115,20210114,13,3,0,10,,,,,,21,20210204,11
PF_0021297,360,4,1,5,20201006,,,115,20210129,18,8,0,10,,,,,,,,
PF_0021290,861,7,1,3,20200913,,,113,20210104,4,0,0,4,,,,,,,,
PF_0021293,148,4,1,6,20201021,,,116,20210214,12,1,0,11,,,,1,,,,
PF_0021293,75,0,1,270,20200921,,,115,20210114,11,4,0,7,,,,4,,21,20210204,11
PF_0021293,78,0,1,270,20200916,,,116,20210110,8,4,0,4,,,,4,,20,20210130,3
PF_0021293,34,0,1,270,20201018,,,117,20210212,9,2,0,7,,,,2,,,,
PF_0021398,18,1,2,38,20201128,,,115,20210323,17,0,0,17,,,,,,23,20210415,12
PF_0021398,48,5,1,4,20201123,,,114,20210317,18,0,1,17,,,,,,22,20210408,12
PF_0021398,51,5,1,13,20201103,,,114,20210225,19,0,3,16,,,,,,21,20210318,10
PF_0021398,86,1,1,5,20201201,,,114,20210325,17,0,1,16,,,,,,21,20210415,12
PF_0021398,92,4,1,4,20201109,,,115,20210304,15,0,0,15,,,,,,21,20210325,13
PF_0021290,93,3,1,5,20200908,,,116,20210102,13,0,0,13,,,,,,,,
PF_0021281,219,3,2,0,20200914,,,116,20210108,6,0,0,6,,,,,,,,
PF_0021281,216,4,1,4,20200914,,,114,20210106,19,0,0,19,,,,,,,,
PF_0021398,228,0,1,240,20201006,,,114,20210128,14,0,4,10,,,,,,21,20210218,13
PF_0021398,268,1,2,13,20200929,,,113,20210120,22,0,3,19,,,,,,22,20210211,11
PF_0021398,282,5,1,5,20201117,,,113,20210310,19,0,1,18,,,,,,22,20210401,11
PF_0021293,197,2,1,6,20201021,,,118,20210216,9,0,0,9,,,,,,,,
PF_0021293,280,1,1,5,20201006,,,116,20210130,10,0,0,10,,,,,,,,
PF_0021398,293,5,2,33,20201019,,,114,20210210,20,0,2,18,,,,,,15,20210225,12
PF_0021398,321,3,1,5,20201020,,,113,20210210,8,0,0,8,,,,,,22,20210304,12
PF_0020266,99,5,1,4,20200914,,,117,20210109,15,0,3,12,,,,,,,,
PF_0020266,225,1,4,0,20200917,,,121,20210116,8,0,1,7,,,,,,,,
PF_0021177,199,7,1,5,20200908,,,115,20210101,11,1,1,9,,,,,,20,20210121,9
PF_0021292,106,3,1,6,20200924,,,112,20210114,15,0,0,15,,,,,,,,
PF_0021177,28,7,1,5,20200908,,,115,20210101,7,0,0,7,,,,,,27,20210128,5
PF_0020292,1389,0,1,326,20201123,,,118,20210321,10,0,4,6,0,0,0,,,18,20210408,10
PF_0020292,519,6,1,25,20201123,,,118,20210321,12,0,0,12,0,0,0,,,18,20210408,11
PF_0020292,348,7,1,11,20201012,,,103,20210123,12,0,0,12,0,0,0,,,40,20210304,12
PF_0020292,817,3,1,6,20201104,,,116,20210228,7,0,0,7,0,0,0,,,18,20210318,11
PF_0020292,1442,0,1,244,20201203,,,116,20210329,17,0,0,17,0,0,0,,,24,20210422,11
PF_0020292,1220,1,1,38,20201206,,,113,20210329,13,0,0,13,0,0,0,,,24,20210422,10
PF_0020292,721,3,1,4,20201026,,,116,20210219,15,0,0,15,0,0,0,,,20,20210311,12
PF_0020292,1397,0,1,238,20201027,,,116,20210220,13,0,0,13,0,0,0,,,26,20210318,12
PF_0020292,958,2,1,5,20201027,,,116,20210220,16,0,0,16,0,0,0,,,26,20210318,12
PF_0020292,1467,0,1,231,20201220,,,115,20210414,8,0,0,8,0,0,0,,,22,20210506,12
PF_0020292,1138,1,2,13,20201220,,,115,20210414,13,0,0,13,0,0,0,,,22,20210506,12
PF_0020292,1285,0,2,125,20201221,,,117,20210417,13,0,0,13,0,0,0,,,26,20210513,11
PF_0020292,1469,0,1,232,20201221,,,116,20210416,10,0,1,9,0,0,0,,,27,20210513,12
PF_0020291,908,0,1,222,20201011,,,116,20210204,12,0,0,12,0,0,0,,,21,20210225,10
PF_0020291,966,0,1,257,20201228,,,115,20210422,4,0,0,4,0,0,0,,,14,20210506,12
PF_0020291,979,0,1,249,20210120,,,115,20210515,14,0,1,13,0,0,0,,,19,20210603,12
PF_0020292,309,8,1,4,20201221,,,117,20210417,13,0,1,12,0,0,0,,,26,20210513,10
PF_0020292,1164,1,1,5,20201124,,,116,20210320,13,0,0,13,0,0,0,,,26,20210415,11
PF_0020292,1013,1,2,37,20201228,,,117,20210424,15,0,0,15,0,0,0,,,26,20210520,12
PF_0020292,1219,1,1,33,20201201,,,116,20210327,5,0,0,5,0,0,0,,,26,20210422,11
PF_0020292,91,11,1,5,20201229,,,115,20210423,6,0,0,6,0,0,0,,,27,20210520,11
PF_0020292,1483,0,1,241,20201230,,,117,20210426,16,0,0,16,0,0,0,,,24,20210520,12
PF_0020292,942,2,1,6,20201111,,,117,20210308,17,0,3,14,0,0,0,,,24,20210401,11
PF_0020291,934,0,1,266,20201106,,,118,20210304,12,0,1,11,0,0,0,,,21,20210325,10
PF_0020291,912,0,1,242,20201013,,,116,20210206,21,0,6,15,0,0,0,,,26,20210304,11
PF_0020291,988,0,1,225,20210126,,,115,20210521,12,0,1,11,0,0,0,,,,,
PF_0020292,854,3,1,5,20201229,,,123,20210501,4,0,0,4,0,0,0,,,19,20210520,12
PF_0020292,932,2,1,4,20201012,,,117,20210206,13,0,0,13,0,0,0,,,26,20210304,12
PF_0020292,943,2,1,4,20201012,,,117,20210206,14,0,0,14,0,0,0,,,27,20210305,11
PF_0020292,667,3,2,13,20201013,,,117,20210207,12,0,0,12,0,0,0,,,25,20210304,12
PF_0020292,1380,0,1,304,20201014,,,116,20210207,10,0,0,10,0,0,0,,,25,20210304,11
PF_0020291,726,2,1,47,20201012,,,116,20210205,13,0,0,13,0,0,0,,,27,20210304,12
PF_0020292,1393,0,1,293,20201021,,,116,20210214,16,0,2,14,0,0,0,,,25,20210311,11
PF_0021292,21,3,1,6,20200924,,,114,20210116,11,1,0,10,,,,,,,,
PF_0020292,1384,0,1,305,20201015,,,117,20210209,10,0,0,10,0,0,0,,,23,20210304,12
PF_0020292,566,5,1,4,20201228,,,117,20210424,17,0,0,17,0,0,0,,,26,20210520,12
PF_0020292,1395,0,1,267,20201025,,,113,20210215,10,0,0,10,0,0,0,,,24,20210311,12
PF_0020292,1405,0,1,501,20201031,,,116,20210224,16,0,1,15,0,0,0,,,22,20210318,12
PF_0020292,1658,0,1,407,20200908,,,117,20210103,11,0,0,11,0,0,0,,,25,20210128,11
PF_0020292,1023,2,1,5,20200908,,,117,20210103,10,0,0,10,0,0,0,,,25,20210128,12
PF_0020292,1066,2,1,4,20210208,,,118,20210606,13,0,0,13,0,0,0,,,,,
PF_0020292,1344,0,1,250,20200917,,,115,20210110,14,0,3,11,0,0,0,,,25,20210204,10
PF_0020292,1318,0,2,24,20200918,,,116,20210112,11,0,4,7,0,0,0,,,23,20210204,11
PF_0020292,1341,1,1,5,20210209,,,116,20210605,11,0,0,11,0,0,0,,,,,
PF_0020292,1183,2,1,5,20210209,,,116,20210605,12,0,1,11,0,0,0,,,,,
PF_0021712,289,4,1,4,20200917,,,117,20210112,9,0,0,9,0,1,0,,,24,20210205,10
PF_0020292,567,4,1,30,20200919,,,113,20210110,15,0,0,15,0,0,0,,,25,20210204,11
PF_0021712,260,3,1,5,20201211,,,115,20210405,16,4,0,12,0,2,0,,,25,20210430,12
PF_0021712,284,3,2,28,20201029,,,114,20210220,12,0,0,12,1,0,0,,,27,20210319,10
PF_0021712,373,0,1,272,20201008,,,116,20210201,12,5,4,3,0,8,0,,,25,20210226,11
PF_0020292,1304,1,1,4,20210111,,,117,20210508,17,0,2,15,0,0,0,,,19,20210527,12
PF_0020292,1310,1,1,5,20210112,,,113,20210505,13,0,1,12,0,0,0,,,22,20210527,11
PF_0021712,290,3,3,50,20201120,,,115,20210315,6,0,1,5,0,5,0,,,25,20210409,10
PF_0020292,1498,0,1,257,20210115,,,114,20210509,15,0,2,13,0,0,0,,,18,20210527,11
PF_0021712,315,7,1,4,20201210,,,116,20210405,10,0,2,8,0,4,0,,,25,20210430,12
PF_0021712,317,6,1,5,20201028,,,115,20210220,12,0,2,10,0,1,0,,,27,20210319,11
PF_0020292,1294,0,2,35,20210104,,,117,20210501,14,0,0,14,0,0,0,,,26,20210527,12
PF_0020292,1492,0,1,248,20210106,,,115,20210501,12,0,0,12,0,0,0,,,26,20210527,12
PF_0021712,369,0,1,267,20201211,,,116,20210406,15,0,0,15,0,0,3,,,24,20210430,4
PF_0020292,268,7,1,19,20200908,,,118,20210104,11,0,1,10,0,0,0,,,24,20210128,11
PF_0020292,356,7,1,4,20210201,,,117,20210529,10,0,2,8,0,0,0,,,,,
PF_0021712,355,1,2,6,20201211,,,116,20210406,17,0,3,14,0,0,1,,,24,20210430,12
PF_0021712,344,1,1,5,20201009,,,115,20210201,12,0,0,12,0,0,1,,,25,20210226,11
PF_0021712,332,1,1,48,20201231,,,115,20210425,11,0,0,11,0,0,0,,,26,20210521,11
PF_0021712,331,5,1,5,20200918,,,114,20210110,16,0,2,14,0,0,4,,,26,20210205,8
PF_0020292,1036,1,2,37,20210103,,,113,20210426,17,0,2,15,0,0,0,,,24,20210520,11
PF_0020292,1332,0,1,250,20200909,,,118,20210105,15,0,1,14,0,0,0,,,23,20210128,11
PF_0020292,1339,0,1,250,20200916,,,116,20210110,10,0,0,10,0,0,0,,,18,20210128,10
PF_0020292,1497,0,1,257,20210115,,,109,20210504,15,0,0,15,0,0,0,,,23,20210527,12
PF_0020292,1503,0,1,258,20210116,,,115,20210511,7,0,0,7,0,0,0,,,16,20210527,11
PF_0020292,390,7,3,20,20210117,,,119,20210516,7,0,0,7,0,0,0,,,11,20210527,11
PF_0020292,1050,2,1,8,20210118,,,117,20210515,15,0,0,15,0,0,0,,,,,
PF_0020292,1512,0,1,265,20210123,,,119,20210522,12,0,0,12,0,0,0,,,,,
PF_0020292,755,4,1,4,20210125,,,117,20210522,16,0,2,14,0,0,0,,,,,
PF_0020292,878,3,1,4,20210125,,,117,20210522,15,0,0,15,0,0,0,,,,,
PF_0021712,392,1,1,33,20201210,,,116,20210405,15,0,0,15,0,0,1,,,25,20210430,13
PF_0020292,873,3,1,4,20210201,,,118,20210530,10,0,0,10,0,0,0,,,,,
PF_0020292,246,9,1,18,20210201,,,117,20210529,13,0,0,13,0,0,0,,,,,
PF_0020292,1330,0,1,250,20200909,,,117,20210104,16,0,0,16,0,0,0,,,24,20210128,10
PF_0020292,1074,2,1,4,20210208,,,117,20210605,15,0,0,15,0,0,0,,,,,
PF_0020292,1318,1,1,5,20210209,,,116,20210605,14,0,1,13,0,0,0,,,,,
PF_0020292,236,9,1,5,20210209,,,116,20210605,14,0,2,12,0,0,0,,,,,
PF_0020292,240,9,1,4,20210111,,,117,20210508,15,0,1,14,0,0,0,,,19,20210527,12
PF_0021292,38,10,1,9,20200919,,,114,20210111,15,6,0,9,,,,,,,,
PF_0021290,204,0,1,289,20200913,,,115,20210106,18,0,3,15,,,,,,,,
PF_0021290,765,7,1,5,20200915,,,115,20210108,18,0,3,15,,,,,,,,
PF_0020253,89,2,1,18,20200922,,,116,20210116,14,0,2,12,,,,1,,26,20210211,7
PF_0020253,83,0,1,237,20200905,,,118,20210101,13,0,4,9,,,,,,28,20210129,12
PF_0020253,112,0,1,236,20200911,,,116,20210105,11,0,3,8,,,,,,31,20210205,12
PF_0020253,85,4,1,6,20200924,,,114,20210116,23,0,3,20,,,,10,,26,20210211,10
PF_0021290,248,0,1,354,20200918,,,115,20210111,15,0,0,15,,,,,,,,
PF_0020236,372,3,1,5,20200908,,,118,20210104,11,0,0,11,,,,2,,19,20210123,11
PF_0020236,478,4,1,4,20200928,,,119,20210125,19,0,4,15,,,,,,19,20210213,13
PF_0020236,265,3,1,5,20201020,,,117,20210214,21,0,2,19,,,,,,,,
PF_0020236,266,2,1,5,20200929,,,116,20210123,20,0,2,18,,,,,,21,20210213,13
PF_0020236,307,4,2,0,20200924,,,118,20210120,17,0,0,17,,,,,,17,20210206,13
PF_0020236,282,4,1,5,20200915,,,115,20210108,14,0,0,14,,,,1,,22,20210130,11
PF_0020236,514,0,5,0,20200921,,,114,20210113,12,0,1,11,,,,,,24,20210206,13
PF_0020236,34,1,1,5,20200929,,,118,20210125,14,0,2,12,,,,,,19,20210213,13
PF_0020236,91,1,2,0,20201016,,,117,20210210,9,0,3,6,,,,,,,,
PF_0020236,369,5,3,0,20200926,,,116,20210120,13,0,4,9,,,,,,17,20210206,13
PF_0020236,116,4,1,6,20200923,,,117,20210118,9,0,3,6,,,,,,19,20210206,13
PF_0020236,299,4,1,5,20201006,,,117,20210131,23,0,10,13,,,,,,,,
PF_0021286,2,7,2,0,20200925,,,117,20210120,5,0,0,5,,,,5,,23,20210212,0
PF_0020236,559,3,1,5,20200908,,,117,20210103,24,0,9,15,,,,4,,20,20210123,11
PF_0020236,79,1,1,43,20200913,,,115,20210106,14,0,0,14,,,,3,,17,20210123,11
PF_0021295,105,1,1,2,20200926,,,118,20210122,17,0,1,16,,,,,,,,
PF_0021295,122,1,1,6,20200915,,,117,20210110,19,0,2,17,,,,,,26,20210205,10
PF_0020266,17,9,1,5,20200908,,,117,20210103,25,0,8,17,,,,,,,,
PF_0021297,358,3,2,43,20200918,,,117,20210113,19,1,0,18,,,,,,17,20210130,11
PF_0021290,23,5,1,4,20200919,,,118,20210115,16,0,1,15,,,,,,,,
PF_0021398,398,1,2,32,20200918,,,115,20210111,15,0,0,15,,,,,,24,20210204,11
PF_0021398,399,5,1,5,20201013,,,113,20210203,18,0,1,17,,,,,,22,20210225,11
PF_0021293,79,0,1,270,20200919,,,119,20210116,13,1,0,12,,,,1,,2,20210118,0
PF_0021293,85,0,1,270,20201010,,,117,20210204,11,1,0,10,,,,1,,,,
PF_0021398,96,4,1,5,20201110,,,113,20210303,23,0,5,18,,,,,,22,20210325,11
PF_0021398,2,5,1,5,20201103,,,112,20210223,21,0,5,16,,,,,,23,20210318,10
PF_0021290,484,2,1,3,20200913,,,114,20210105,16,0,1,15,,,,,,,,
PF_0021293,96,1,2,0,20200905,,,118,20210101,15,7,0,8,,,,7,,23,20210124,8
PF_0021281,229,8,1,5,20200908,,,115,20210101,15,0,0,15,,,,,,,,
PF_0021398,226,0,1,240,20201006,,,114,20210128,8,0,8,0,,,,,,21,20210218,10
PF_0021398,240,0,1,240,20201030,,,113,20210220,11,0,2,9,,,,,,19,20210311,12
PF_0021293,222,1,3,0,20201021,,,98,20210127,9,0,0,9,,,,,,,,
PF_0021398,125,5,1,3,20201206,,,114,20210330,17,0,2,15,,,,,,14,20210413,10
PF_0021398,37,5,1,5,20201117,,,112,20210309,18,0,2,16,,,,,,23,20210401,8
PF_0020266,165,3,1,26,20200908,,,116,20210102,20,0,6,14,,,,,,,,
PF_0020266,170,3,1,26,20200908,,,116,20210102,14,0,1,13,,,,,,,,
PF_0020292,557,5,1,4,20201102,,,117,20210227,19,0,1,18,0,0,0,,,26,20210325,11
PF_0020292,291,8,1,5,20201103,,,116,20210227,14,0,0,14,0,0,0,,,26,20210325,12
PF_0020292,307,7,1,4,20201019,,,118,20210214,12,0,0,12,0,0,0,,,18,20210304,11
PF_0020292,1385,0,1,310,20201020,,,116,20210213,16,0,3,13,0,0,0,,,26,20210311,11
PF_0020291,960,0,1,275,20201216,,,117,20210412,14,0,0,14,0,0,0,,,24,20210506,11
PF_0020291,1001,0,1,221,20210209,,,117,20210606,7,0,0,7,0,0,0,,,,,
PF_0020292,1445,0,1,247,20201206,,,114,20210330,12,0,0,12,0,0,0,,,23,20210422,11
PF_0020292,1005,2,1,6,20201216,,,116,20210411,11,0,0,11,0,0,0,,,25,20210506,11
PF_0020292,1462,0,1,231,20201220,,,111,20210410,7,0,0,7,0,0,0,,,26,20210506,12
PF_0020292,1399,0,1,240,20201029,,,118,20210224,10,0,2,8,0,0,0,,,22,20210318,12
PF_0020292,981,2,1,3,20201108,,,118,20210306,13,0,2,11,0,0,0,,,19,20210325,12
PF_0020292,1413,0,1,221,20201110,,,116,20210306,15,0,0,15,0,0,0,,,26,20210401,12
PF_0020292,1465,0,1,231,20201220,,,118,20210417,13,0,1,12,0,0,0,,,19,20210506,12
PF_0020292,1655,1,1,11,20201221,,,117,20210417,12,0,0,12,0,0,0,,,26,20210513,12
PF_0020291,937,0,1,270,20201110,,,117,20210307,13,0,2,11,0,0,0,,,25,20210401,9
PF_0020291,938,0,1,270,20201110,,,117,20210307,12,0,0,12,0,0,0,,,25,20210401,12
PF_0020292,1424,0,1,228,20201117,,,117,20210314,10,0,2,8,0,0,0,,,25,20210408,12
PF_0020292,1480,0,1,238,20201227,,,116,20210422,14,0,0,14,0,0,0,,,28,20210520,11
PF_0020292,1452,0,1,254,20201213,,,115,20210407,6,0,0,6,0,0,0,,,22,20210429,11
PF_0020292,814,3,1,5,20201214,,,116,20210409,12,0,0,12,0,0,0,,,27,20210506,11
PF_0020292,734,3,2,7,20201130,,,117,20210327,13,0,0,13,0,0,0,,,19,20210415,11
PF_0020292,1128,1,1,26,20201201,,,116,20210327,12,0,0,12,0,0,0,,,26,20210422,11
PF_0020292,1166,1,1,5,20201124,,,117,20210321,12,0,0,12,0,0,0,,,25,20210415,12
PF_0020292,1433,1,1,5,20201124,,,116,20210320,13,0,0,13,0,0,0,,,26,20210415,12
PF_0020292,1160,0,2,146,20201207,,,117,20210403,11,0,4,7,0,0,0,,,26,20210429,11
PF_0020292,833,3,1,5,20201208,,,115,20210402,13,0,1,12,0,0,0,,,27,20210429,11
PF_0020292,1450,0,1,250,20201209,,,117,20210405,13,0,0,13,0,0,0,,,24,20210429,11
PF_0020292,894,2,2,63,20201201,,,116,20210327,11,0,0,11,0,0,0,,,26,20210422,10
PF_0020292,1175,1,1,26,20201222,,,116,20210417,15,0,0,15,0,0,0,,,26,20210513,11
PF_0020292,480,6,1,19,20201215,,,117,20210411,15,0,0,15,0,0,0,,,18,20210429,12
PF_0020292,1459,0,1,257,20201216,,,116,20210411,12,0,1,11,0,0,0,,,25,20210506,12
PF_0020292,976,2,1,35,20201109,,,117,20210306,12,0,1,11,0,0,0,,,26,20210401,11
PF_0020292,741,3,1,5,20201110,,,115,20210305,16,0,0,16,0,0,0,,,27,20210401,10
PF_0020291,969,0,1,265,20210105,,,115,20210430,14,0,1,13,0,0,0,,,27,20210527,10
PF_0020291,990,0,1,231,20210201,,,117,20210529,11,0,0,11,0,0,0,,,,,
PF_0020292,1449,0,1,249,20201208,,,116,20210403,12,0,0,12,0,0,0,,,26,20210429,12
PF_0020291,981,0,1,225,20210126,,,116,20210522,6,0,0,6,0,0,0,,,,,
PF_0020291,983,0,1,225,20210126,,,116,20210522,14,0,1,13,0,0,0,,,,,
PF_0020292,799,2,2,134,20201109,,,117,20210306,10,0,0,10,0,0,0,,,19,20210325,11
PF_0020292,1262,1,1,4,20201012,,,117,20210206,13,0,1,12,0,0,0,,,26,20210304,11
PF_0020291,951,0,1,284,20201124,,,117,20210321,9,0,2,7,0,0,0,,,25,20210415,10
PF_0020292,1392,0,1,293,20201021,,,116,20210214,15,0,2,13,0,0,0,,,25,20210311,11
PF_0020292,1264,1,1,4,20201019,,,118,20210214,14,0,1,13,0,0,0,,,18,20210304,11
PF_0020292,1387,1,1,413,20201020,,,116,20210213,14,0,0,14,0,0,0,,,19,20210304,12
PF_0020292,1390,0,1,293,20201021,,,122,20210220,10,0,0,10,0,0,0,,,19,20210311,11
PF_0020291,1012,0,1,228,20210216,,,116,20210612,9,0,0,9,0,0,0,,,,,
PF_0020292,1133,1,1,5,20201117,,,117,20210314,16,0,0,16,0,0,0,,,25,20210408,10
PF_0020292,1115,1,1,6,20201028,,,118,20210223,12,0,0,12,0,0,0,,,23,20210318,10
PF_0020292,1349,0,2,17,20201101,,,118,20210227,13,0,0,13,0,0,0,,,19,20210318,11
PF_0020292,1326,0,1,250,20200908,,,118,20210104,12,0,0,12,0,0,0,,,24,20210128,12
PF_0020292,1339,1,1,5,20210202,,,117,20210530,14,0,0,14,0,0,0,,,,,
PF_0020292,170,10,1,4,20210201,,,119,20210531,12,0,0,12,0,0,0,,,,,
PF_0020292,1530,0,1,246,20210204,,,117,20210601,11,0,0,11,0,0,0,,,,,
PF_0020292,642,4,1,164,20210207,,,119,20210606,13,0,0,13,0,0,0,,,,,
PF_0020292,627,3,2,91,20200914,,,116,20210108,17,0,5,12,0,0,0,,,27,20210204,10
PF_0020292,627,4,1,4,20210208,,,118,20210606,16,0,3,13,0,0,0,,,,,
PF_0021712,396,7,1,4,20201008,,,117,20210202,19,0,4,15,0,0,5,,,24,20210226,10
PF_0021712,287,4,1,65,20201006,,,116,20210130,16,0,4,12,0,0,0,,,27,20210226,11
PF_0020292,1047,2,1,4,20210208,,,118,20210606,12,0,0,12,0,0,0,,,,,
PF_0020292,1066,1,1,5,20200915,,,117,20210110,13,0,0,13,0,0,0,,,25,20210204,9
PF_0021712,385,0,2,48,20201118,,,117,20210315,13,0,0,13,0,0,2,,,25,20210409,10
PF_0021712,374,0,1,316,20201120,,,115,20210315,11,0,1,10,0,1,0,,,25,20210409,11
PF_0020292,1305,1,1,5,20210112,,,117,20210509,16,0,2,14,0,0,0,,,18,20210527,12
PF_0020292,1495,0,1,256,20210114,,,110,20210504,12,0,10,2,0,0,0,,,23,20210527,12
PF_0020292,1322,1,1,5,20210119,,,117,20210516,17,0,3,14,0,0,0,,,,,
PF_0020292,321,8,1,4,20210104,,,114,20210428,14,0,0,14,0,0,0,,,29,20210527,11
PF_0020292,1035,2,1,4,20210104,,,117,20210501,18,0,2,16,0,0,0,,,26,20210527,12
PF_0021712,357,0,1,307,20210120,,,118,20210518,14,0,3,11,0,0,0,,,,,
PF_0021712,333,1,1,5,20201028,,,116,20210221,7,0,0,7,0,4,0,,,26,20210319,11
PF_0020292,1276,1,1,21,20210107,,,117,20210504,14,0,2,12,0,0,0,,,,,
PF_0021712,327,6,1,6,20200919,,,118,20210115,4,0,2,2,0,7,0,,,21,20210205,9
PF_0020292,810,3,1,4,20210111,,,117,20210508,16,0,0,16,0,0,0,,,19,20210527,12
PF_0020292,167,10,1,4,20210125,,,115,20210520,14,0,1,13,0,0,0,,,,,
PF_0020292,1292,1,1,5,20210105,,,116,20210501,13,0,2,11,0,0,0,,,26,20210527,11
PF_0020292,275,6,1,369,20210105,,,109,20210424,13,0,0,13,0,0,0,,,26,20210520,11
PF_0020292,1485,0,1,246,20210104,,,116,20210430,12,0,0,12,0,0,0,,,,,
PF_0020292,1490,0,1,247,20210105,,,116,20210501,13,0,0,13,0,0,0,,,,,
